"","ym","ticker","last_price","volatil","volume"
"4391",1992-04-02,"MSFT",1.655068,0.000843663244333464,56918400
"4392",1992-04-03,"AAPL",1.827889,1.81063681894089e-05,29114400
"4393",1992-04-03,"MSFT",1.662141,1.82631477428131e-05,59532800
"4394",1992-04-06,"AAPL",1.882106,0.000879774413779153,25496800
"4395",1992-04-06,"MSFT",1.715188,0.00101855839191927,40121600
"4396",1992-04-07,"AAPL",1.773672,0.00331927166772004,57554000
"4397",1992-04-07,"MSFT",1.640922,0.0018748071769677,72758400
"4398",1992-04-08,"AAPL",1.731073,0.000576835776484443,91756000
"4399",1992-04-08,"MSFT",1.658604,0.000116114617827993,105388800
"4400",1992-04-09,"AAPL",1.773672,0.000605575147049458,48034000
"4401",1992-04-09,"MSFT",1.697506,0.00055012127667233,70006400
"4402",1992-04-10,"AAPL",1.719455,0.000934381746620294,68516000
"4403",1992-04-10,"MSFT",1.640922,0.00111112943872786,126444800
"4404",1992-04-13,"AAPL",1.750436,0.000324645385932179,30707600
"4405",1992-04-13,"MSFT",1.662141,0.000167214506035491,45552000
"4406",1992-04-14,"AAPL",1.820144,0.00158588894563194,36100400
"4407",1992-04-14,"MSFT",1.655068,1.8108046098939e-05,72806400
"4408",1992-04-15,"AAPL",1.874361,0.000887277501275915,54339600
"4409",1992-04-15,"MSFT",1.82305,0.0103013421382712,223305600
"4410",1992-04-16,"AAPL",1.827889,0.000614718450370627,64671600
"4411",1992-04-16,"MSFT",1.805368,9.40731339667226e-05,66393600
"4412",1992-04-20,"AAPL",1.758182,0.00145429712619051,51511600
"4413",1992-04-20,"MSFT",1.670982,0.00554085230597193,226118400
"4414",1992-04-21,"AAPL",1.742691,7.76302972110666e-05,45091200
"4415",1992-04-21,"MSFT",1.64269,0.000286670996123745,99244800
"4416",1992-04-22,"AAPL",1.78529,0.000597527684785135,42882000
"4417",1992-04-22,"MSFT",1.663909,0.000166854759335852,61788800
"4418",1992-04-23,"AAPL",1.765927,0.000117632613535549,45704400
"4419",1992-04-23,"MSFT",1.637386,0.000254089166690206,115334400
"4420",1992-04-24,"AAPL",1.750436,7.6950848764369e-05,24570000
"4421",1992-04-24,"MSFT",1.587875,0.000914326381118793,90393600
"4422",1992-04-27,"AAPL",1.727201,0.000176194716202178,35067200
"4423",1992-04-27,"MSFT",1.602021,7.93660352025745e-05,99584000
"4424",1992-04-28,"AAPL",1.680729,0.000723930651806485,43531600
"4425",1992-04-28,"MSFT",1.541901,0.00140832060810969,199875200
"4426",1992-04-29,"AAPL",1.765927,0.00256958750991552,49725200
"4427",1992-04-29,"MSFT",1.575497,0.000474746929964737,137308800
"4428",1992-04-30,"AAPL",1.862743,0.00300572177601016,65066400
"4429",1992-04-30,"MSFT",1.559583,0.000102028980328655,95868800
"4430",1992-05-01,"AAPL",1.835635,0.000211782013915782,33594400
"4431",1992-05-01,"MSFT",1.609094,0.00100782797923402,62083200
"4432",1992-05-04,"AAPL",1.874361,0.000445074407822811,30808400
"4433",1992-05-04,"MSFT",1.61263,4.8290497741712e-06,73920000
"4434",1992-05-05,"AAPL",1.874361,0,45021200
"4435",1992-05-05,"MSFT",1.647995,0.000480925555467382,59244800
"4436",1992-05-06,"AAPL",1.913087,0.000426873115420892,44497600
"4437",1992-05-06,"MSFT",1.640922,1.84202507029971e-05,50016000
"4438",1992-05-07,"AAPL",1.882106,0.000262253578157555,43089200
"4439",1992-05-07,"MSFT",1.626776,7.43175582379951e-05,40579200
"4440",1992-05-08,"AAPL",1.920833,0.000423388982601818,49674800
"4441",1992-05-08,"MSFT",1.619703,1.89039170516442e-05,59820800
"4442",1992-05-11,"AAPL",1.928578,1.62578692890596e-05,22724800
"4443",1992-05-11,"MSFT",1.61263,1.90693786768864e-05,41110400
"4444",1992-05-12,"AAPL",1.928578,0,19261200
"4445",1992-05-12,"MSFT",1.616167,4.81061554209824e-06,49904000
"4446",1992-05-13,"AAPL",1.944069,6.4518534084194e-05,24368400
"4447",1992-05-13,"MSFT",1.594948,0.000172376221219675,64320000
"4448",1992-05-14,"AAPL",1.90147,0.000480148369455518,39230800
"4449",1992-05-14,"MSFT",1.566656,0.000314654713720614,72307200
"4450",1992-05-15,"AAPL",1.878234,0.000149328870427987,30326800
"4451",1992-05-15,"MSFT",1.556047,4.58565741335699e-05,40812800
"4452",1992-05-18,"AAPL",1.870488,1.70080917288044e-05,32272800
"4453",1992-05-18,"MSFT",1.594948,0.000624994376789188,37526400
"4454",1992-05-19,"AAPL",1.839507,0.000274334868487409,32919600
"4455",1992-05-19,"MSFT",1.619703,0.000240897783816191,51238400
"4456",1992-05-20,"AAPL",1.85887,0.000110800673760743,43302000
"4457",1992-05-20,"MSFT",1.651532,0.000386167050665338,58800000
"4458",1992-05-21,"AAPL",1.831762,0.000212665439035448,34423200
"4459",1992-05-21,"MSFT",1.649763,1.1473123800776e-06,48566400
"4460",1992-05-22,"AAPL",1.84338,4.02276491434081e-05,11617200
"4461",1992-05-22,"MSFT",1.637386,5.62843510852342e-05,36969600
"4462",1992-05-26,"AAPL",1.835635,1.76527797118435e-05,23903600
"4463",1992-05-26,"MSFT",1.633849,4.66624969031776e-06,38217600
"4464",1992-05-27,"AAPL",1.866616,0.000284851298749467,38522400
"4465",1992-05-27,"MSFT",1.626776,1.87405996424366e-05,31164800
"4466",1992-05-28,"AAPL",1.84338,0.000154957559316609,31810800
"4467",1992-05-28,"MSFT",1.68336,0.00120985069130519,62700800
"4468",1992-05-29,"AAPL",1.851125,1.76527797118425e-05,44562000
"4469",1992-05-29,"MSFT",1.711651,0.00028245065805551,89916800
"4470",1992-06-01,"AAPL",1.785006,0.0012757954850591,62011600
"4471",1992-06-01,"MSFT",1.757626,0.000721461299179626,68528000
"4472",1992-06-02,"AAPL",1.753962,0.000302465600256089,38920000
"4473",1992-06-02,"MSFT",1.738175,0.000122470342115449,42585600
"4474",1992-06-03,"AAPL",1.680234,0.00176695116264837,75143600
"4475",1992-06-03,"MSFT",1.739943,1.03461202770619e-06,28188800
"4476",1992-06-04,"AAPL",1.691875,4.79999783406827e-05,45038000
"4477",1992-06-04,"MSFT",1.734638,9.29609887170379e-06,41753600
"4478",1992-06-05,"AAPL",1.703517,4.73498539394024e-05,28182000
"4479",1992-06-05,"MSFT",1.711651,0.000175609044351321,40937600
"4480",1992-06-08,"AAPL",1.684114,0.000129731315981181,26084800
"4481",1992-06-08,"MSFT",1.67275,0.000516524700815731,40227200
"4482",1992-06-09,"AAPL",1.676354,2.12314898397845e-05,25320400
"4483",1992-06-09,"MSFT",1.626776,0.000755374823666148,84604800
"4484",1992-06-10,"AAPL",1.668593,2.14340330849535e-05,31651200
"4485",1992-06-10,"MSFT",1.591411,0.000472597926291093,65456000
"4486",1992-06-11,"AAPL",1.672473,5.40707777584099e-06,35128800
"4487",1992-06-11,"MSFT",1.527755,0.0015999778813403,130732800
"4488",1992-06-12,"AAPL",1.695756,0.000193802620743955,24127600
"4489",1992-06-12,"MSFT",1.591411,0.00173608611082838,138028800
"4490",1992-06-15,"AAPL",1.633669,0.00134052410057563,47297600
"4491",1992-06-15,"MSFT",1.607326,0.000100011185355472,54940800
"4492",1992-06-16,"AAPL",1.528897,0.00411303431048669,91338800
"4493",1992-06-16,"MSFT",1.543669,0.00156849953859906,57376000
"4494",1992-06-17,"AAPL",1.47457,0.00126262676127517,76062000
"4495",1992-06-17,"MSFT",1.535712,2.65699263548423e-05,70032000
"4496",1992-06-18,"AAPL",1.404722,0.00224376393159449,108430000
"4497",1992-06-18,"MSFT",1.53306,2.98213626266374e-06,53356800
"4498",1992-06-19,"AAPL",1.3892,0.000122099698031056,106859200
"4499",1992-06-19,"MSFT",1.559583,0.000299313969013396,43110400
"4500",1992-06-22,"AAPL",1.373679,0.000124827378085677,97484800
"4501",1992-06-22,"MSFT",1.575497,0.000104121813173148,54080000
"4502",1992-06-23,"AAPL",1.404722,0.000510689409469508,77887600
"4503",1992-06-23,"MSFT",1.559583,0.000102028980328655,57420800
"4504",1992-06-24,"AAPL",1.428005,0.000274724320569874,52766000
"4505",1992-06-24,"MSFT",1.53306,0.000289219989103567,34096000
"4506",1992-06-25,"AAPL",1.416364,6.64539992640338e-05,40152000
"4507",1992-06-25,"MSFT",1.485317,0.000969842262708318,165340800
"4508",1992-06-26,"AAPL",1.404722,6.75624563230491e-05,27591200
"4509",1992-06-26,"MSFT",1.416356,0.00215560309067409,140982400
"4510",1992-06-29,"AAPL",1.451288,0.0010988972822795,47107200
"4511",1992-06-29,"MSFT",1.53306,0.00678932549110975,90963200
"4512",1992-06-30,"AAPL",1.490092,0.000714900800261819,48336400
"4513",1992-06-30,"MSFT",1.485317,0.000969842262708318,74048000
"4514",1992-07-01,"AAPL",1.521136,0.000434039428889001,35882000
"4515",1992-07-01,"MSFT",1.530407,0.000921556925376775,45136000
"4516",1992-07-02,"AAPL",1.435766,0.00314973831500551,64162000
"4517",1992-07-02,"MSFT",1.482665,0.000973166902162673,80563200
"4518",1992-07-06,"AAPL",1.435766,0,30500400
"4519",1992-07-06,"MSFT",1.474708,2.88013367338089e-05,36224000
"4520",1992-07-07,"AAPL",1.373679,0.00186996734120031,51772000
"4521",1992-07-07,"MSFT",1.44288,0.000465807660328402,54396800
"4522",1992-07-08,"AAPL",1.420244,0.001149075847988,48988800
"4523",1992-07-08,"MSFT",1.456141,8.44679828087162e-05,93417600
"4524",1992-07-09,"AAPL",1.424124,7.46341386053783e-06,41448400
"4525",1992-07-09,"MSFT",1.464099,2.98676469427897e-05,61174400
"4526",1992-07-10,"AAPL",1.420244,7.42280138866921e-06,35949200
"4527",1992-07-10,"MSFT",1.474708,5.25058883600381e-05,28905600
"4528",1992-07-13,"AAPL",1.459049,0.000746533754475235,31390800
"4529",1992-07-13,"MSFT",1.485317,5.17531544979514e-05,35113600
"4530",1992-07-14,"AAPL",1.47457,0.000113161746938783,31497200
"4531",1992-07-14,"MSFT",1.509189,0.00025830886319137,41116800
"4532",1992-07-15,"AAPL",1.490092,0.000110806329832256,43615600
"4533",1992-07-15,"MSFT",1.517146,2.77978657978302e-05,80172800
"4534",1992-07-16,"AAPL",1.513375,0.000244147178750061,34949600
"4535",1992-07-16,"MSFT",1.53306,0.00011002818643337,42291200
"4536",1992-07-17,"AAPL",1.396961,0.00591721450217759,105910000
"4537",1992-07-17,"MSFT",1.490622,0.000766287095964114,59865600
"4538",1992-07-20,"AAPL",1.3892,3.0865037101533e-05,48031200
"4539",1992-07-20,"MSFT",1.469403,0.000202635145355468,48707200
"4540",1992-07-21,"AAPL",1.420244,0.000499373854279103,32986800
"4541",1992-07-21,"MSFT",1.52245,0.00130328624482774,45907200
"4542",1992-07-22,"AAPL",1.373679,0.00107496243554439,40493600
"4543",1992-07-22,"MSFT",1.485317,0.000594886342070204,59008000
"4544",1992-07-23,"AAPL",1.3892,0.00012766412698349,42879200
"4545",1992-07-23,"MSFT",1.506536,0.000204085205052537,68441600
"4546",1992-07-24,"AAPL",1.424124,0.00063200193769898,33742800
"4547",1992-07-24,"MSFT",1.543669,0.000607520653850952,76259200
"4548",1992-07-27,"AAPL",1.404722,0.000185608298551829,599200
"4549",1992-07-27,"MSFT",1.548974,1.18103402883075e-05,30512000
"4550",1992-07-28,"AAPL",1.443527,0.000763123112694098,33560800
"4551",1992-07-28,"MSFT",1.570193,0.000187655617446944,45363200
"4552",1992-07-29,"AAPL",1.466809,0.000260130183294922,62692000
"4553",1992-07-29,"MSFT",1.570193,0,145273600
"4554",1992-07-30,"AAPL",1.466809,0,34473600
"4555",1992-07-30,"MSFT",1.551626,0.000139822608825651,32035200
"4556",1992-07-31,"AAPL",1.451288,0.000111967573307419,22677200
"4557",1992-07-31,"MSFT",1.543669,2.62981149605722e-05,35312000
"4558",1992-08-03,"AAPL",1.420244,0.000457560094396589,17136000
"4559",1992-08-03,"MSFT",1.564888,0.000188947634905838,31516800
"4560",1992-08-04,"AAPL",1.412483,2.98613501790104e-05,29929200
"4561",1992-08-04,"MSFT",1.56754,2.871974099241e-06,31430400
"4562",1992-08-05,"AAPL",1.3892,0.000271713625420732,34815200
"4563",1992-08-05,"MSFT",1.527755,0.000644171432734459,60150400
"4564",1992-08-06,"AAPL",1.365918,0.000280873664546767,64492400
"4565",1992-08-06,"MSFT",1.517146,4.82215839108896e-05,3705600
"4566",1992-08-07,"AAPL",1.346516,0.000201764030142417,54790400
"4567",1992-08-07,"MSFT",1.501231,0.000110042014715814,55008000
"4568",1992-08-10,"AAPL",1.369798,0.000298963062191076,22862000
"4569",1992-08-10,"MSFT",1.503884,3.12305370227724e-06,42067200
"4570",1992-08-11,"AAPL",1.350396,0.000200622641820872,30326800
"4571",1992-08-11,"MSFT",1.514493,4.97645660246717e-05,33436800
"4572",1992-08-12,"AAPL",1.369798,0.000206429002874492,30346400
"4573",1992-08-12,"MSFT",1.506536,2.76035014778737e-05,30441600
"4574",1992-08-13,"AAPL",1.3892,0.000200622641820867,42747600
"4575",1992-08-13,"MSFT",1.503884,3.09876050099112e-06,28227200
"4576",1992-08-14,"AAPL",1.3892,0,34025600
"4577",1992-08-14,"MSFT",1.506536,3.10969905572221e-06,33942400
"4578",1992-08-17,"AAPL",1.392939,7.24404902895738e-06,32177600
"4579",1992-08-17,"MSFT",1.474708,0.000446333691518064,63318400
"4580",1992-08-18,"AAPL",1.392939,0,28078400
"4581",1992-08-18,"MSFT",1.474708,0,66313600
"4582",1992-08-19,"AAPL",1.385158,3.12037388431713e-05,42635600
"4583",1992-08-19,"MSFT",1.469403,1.29407278550279e-05,27433600
"4584",1992-08-20,"AAPL",1.392939,3.15552918574307e-05,27227200
"4585",1992-08-20,"MSFT",1.493274,0.000263912147837927,36534400
"4586",1992-08-21,"AAPL",1.389049,7.79892971569428e-06,27367200
"4587",1992-08-21,"MSFT",1.480013,7.88630452604293e-05,52710400
"4588",1992-08-24,"AAPL",1.346249,0.000949406948116917,38043600
"4589",1992-08-24,"MSFT",1.464099,0.000115618584266498,42800000
"4590",1992-08-25,"AAPL",1.381267,0.000676599837814562,33090400
"4591",1992-08-25,"MSFT",1.493274,0.000397082585879345,37123200
"4592",1992-08-26,"AAPL",1.377376,7.93537014643238e-06,30265200
"4593",1992-08-26,"MSFT",1.519798,0.000315499758762105,50016000
"4594",1992-08-27,"AAPL",1.385158,3.19210692375078e-05,20686400
"4595",1992-08-27,"MSFT",1.562236,0.000779718932646514,88028800
"4596",1992-08-28,"AAPL",1.400721,0.000126237389666309,15310400
"4597",1992-08-28,"MSFT",1.57815,0.00010376847268156,49468800
"4598",1992-08-31,"AAPL",1.431848,0.000493822929877424,30279200
"4599",1992-08-31,"MSFT",1.580802,2.82390758649554e-06,25651200
"4600",1992-09-01,"AAPL",1.447412,0.000118154049224093,15072400
"4601",1992-09-01,"MSFT",1.580802,0,30825600
"4602",1992-09-02,"AAPL",1.509666,0.00184990823165205,47474000
"4603",1992-09-02,"MSFT",1.599369,0.000137952165252833,61955200
"4604",1992-09-03,"AAPL",1.486321,0.00023912556444825,52964800
"4605",1992-09-03,"MSFT",1.625892,0.000275009655858978,85296000
"4606",1992-09-04,"AAPL",1.470757,0.000109652166392279,15808800
"4607",1992-09-04,"MSFT",1.61263,6.65326250347575e-05,28585600
"4608",1992-09-08,"AAPL",1.486321,0.000111985191274468,17500000
"4609",1992-09-08,"MSFT",1.628544,9.738436525077e-05,49376000
"4610",1992-09-09,"AAPL",1.52523,0.000685290814188021,39300800
"4611",1992-09-09,"MSFT",1.65772,0.000320961179223042,60982400
"4612",1992-09-10,"AAPL",1.533012,2.6032254123784e-05,57044400
"4613",1992-09-10,"MSFT",1.676287,0.000125447242823461,53302400
"4614",1992-09-11,"AAPL",1.48243,0.00108868160698151,44970800
"4615",1992-09-11,"MSFT",1.670982,1.00155319920436e-05,30796800
"4616",1992-09-14,"AAPL",1.540793,0.00154998260665385,53670400
"4617",1992-09-14,"MSFT",1.734638,0.0014512263216178,95100800
"4618",1992-09-15,"AAPL",1.501884,0.000637692845957504,54630800
"4619",1992-09-15,"MSFT",1.724029,3.74051315699821e-05,44614400
"4620",1992-09-16,"AAPL",1.462976,0.000671127497443078,44679600
"4621",1992-09-16,"MSFT",1.705463,0.000115970507728837,35708800
"4622",1992-09-17,"AAPL",1.431848,0.000452718281486901,43108800
"4623",1992-09-17,"MSFT",1.721377,8.70711145748068e-05,23590400
"4624",1992-09-18,"AAPL",1.447412,0.000118154049224093,28901600
"4625",1992-09-18,"MSFT",1.694853,0.000237424781339155,71683200
"4626",1992-09-21,"AAPL",1.447412,0,22419600
"4627",1992-09-21,"MSFT",1.678939,8.8164679806036e-05,31811200
"4628",1992-09-22,"AAPL",1.424067,0.000260137773451173,27885200
"4629",1992-09-22,"MSFT",1.649763,0.00030198242322546,30777600
"4630",1992-09-23,"AAPL",1.478539,0.00146313970920123,30993200
"4631",1992-09-23,"MSFT",1.678939,0.000312757967470725,37654400
"4632",1992-09-24,"AAPL",1.43963,0.000692523585916993,31413200
"4633",1992-09-24,"MSFT",1.70281,0.000202148903838209,36953600
"4634",1992-09-25,"AAPL",1.416285,0.000262957753078106,34367200
"4635",1992-09-25,"MSFT",1.670982,0.000349370567106204,41817600
"4636",1992-09-28,"AAPL",1.392939,0.000271721279729917,37380000
"4637",1992-09-28,"MSFT",1.633849,0.000493828933682058,52854400
"4638",1992-09-29,"AAPL",1.39683,7.80293996358627e-06,39317600
"4639",1992-09-29,"MSFT",1.670982,0.000516530822475904,39392000
"4640",1992-09-30,"AAPL",1.404612,3.10381155175582e-05,25012400
"4641",1992-09-30,"MSFT",1.708115,0.000493828933682064,59843200
"4642",1992-10-01,"AAPL",1.377376,0.00037598792898595,30682400
"4643",1992-10-01,"MSFT",1.689549,0.000118141499614321,47804800
"4644",1992-10-02,"AAPL",1.361812,0.000127684276950031,28386400
"4645",1992-10-02,"MSFT",1.670982,0.00012076522409178,36803200
"4646",1992-10-05,"AAPL",1.354031,3.26464916769029e-05,66239600
"4647",1992-10-05,"MSFT",1.734638,0.0014512263216178,71347200
"4648",1992-10-06,"AAPL",1.392939,0.000825696796194357,28361200
"4649",1992-10-06,"MSFT",1.750553,8.4177412846027e-05,74316800
"4650",1992-10-07,"AAPL",1.361812,0.000499356072078635,28327600
"4651",1992-10-07,"MSFT",1.721377,0.000277779999302443,58153600
"4652",1992-10-08,"AAPL",1.354031,3.26464916769029e-05,31743600
"4653",1992-10-08,"MSFT",1.769119,0.000769217622327382,59532800
"4654",1992-10-09,"AAPL",1.35014,8.25781685473514e-06,14686000
"4655",1992-10-09,"MSFT",1.7479,0.00014385856772067,40182400
"4656",1992-10-12,"AAPL",1.369594,0.000207615710942112,17908800
"4657",1992-10-12,"MSFT",1.779728,0.000331577867450568,34700800
"4658",1992-10-13,"AAPL",1.412394,0.000976571056386539,36794800
"4659",1992-10-13,"MSFT",1.787686,1.99940421511358e-05,86643200
"4660",1992-10-14,"AAPL",1.431848,0.000189716932999072,23931600
"4661",1992-10-14,"MSFT",1.771771,7.92557550647927e-05,47456000
"4662",1992-10-15,"AAPL",1.416285,0.00011813886671915,18855200
"4663",1992-10-15,"MSFT",1.79299,0.000143428232879534,35942400
"4664",1992-10-16,"AAPL",1.52523,0.00591715976331362,112837200
"4665",1992-10-16,"MSFT",1.811557,0.000107232823177174,47644800
"4666",1992-10-19,"AAPL",1.52523,0,49011200
"4667",1992-10-19,"MSFT",1.864604,0.000857467461961111,83280000
"4668",1992-10-20,"AAPL",1.529121,6.50806353094563e-06,71811600
"4669",1992-10-20,"MSFT",1.864604,0,84150400
"4670",1992-10-21,"AAPL",1.509666,0.00016187462111685,28562800
"4671",1992-10-21,"MSFT",1.909694,0.000584772912813955,60396800
"4672",1992-10-22,"AAPL",1.517448,2.65717834578728e-05,21117600
"4673",1992-10-22,"MSFT",1.904389,7.71690598480371e-06,49174400
"4674",1992-10-23,"AAPL",1.517448,0,22856400
"4675",1992-10-23,"MSFT",1.880518,0.000157119430766694,46006400
"4676",1992-10-26,"AAPL",1.603048,0.00318214448021294,62672400
"4677",1992-10-26,"MSFT",1.909694,0.000240711318127911,40121600
"4678",1992-10-27,"AAPL",1.603048,0,52990000
"4679",1992-10-27,"MSFT",1.867256,0.000493835435398254,49116800
"4680",1992-10-28,"AAPL",1.626393,0.000212077552779792,49148400
"4681",1992-10-28,"MSFT",1.877866,3.22866540710571e-05,36172800
"4682",1992-10-29,"AAPL",1.65752,0.000366288714850133,53474400
"4683",1992-10-29,"MSFT",1.909694,0.000287269488512929,32774400
"4684",1992-10-30,"AAPL",1.634175,0.000198367354627847,32457600
"4685",1992-10-30,"MSFT",1.88317,0.000192908103417424,24998400
"4686",1992-11-02,"AAPL",1.626393,2.26769858144963e-05,42523600
"4687",1992-11-02,"MSFT",1.901737,9.72085401001414e-05,31091200
"4688",1992-11-03,"AAPL",1.618611,2.28945156462579e-05,28187600
"4689",1992-11-03,"MSFT",1.872561,0.000235369718693788,35267200
"4690",1992-11-04,"AAPL",1.634175,9.24607622044282e-05,35490000
"4691",1992-11-04,"MSFT",1.877866,8.02599395635933e-06,23657600
"4692",1992-11-05,"AAPL",1.711993,0.00226758202172511,74513600
"4693",1992-11-05,"MSFT",1.949479,0.0014543017855967,90361600
"4694",1992-11-06,"AAPL",1.735338,0.000185944692806578,65993200
"4695",1992-11-06,"MSFT",1.968046,9.07081589181308e-05,61155200
"4696",1992-11-09,"AAPL",1.719774,8.04404127491044e-05,28232400
"4697",1992-11-09,"MSFT",1.949479,8.90047089754873e-05,54796800
"4698",1992-11-10,"AAPL",1.750901,0.00032759085806675,30556400
"4699",1992-11-10,"MSFT",1.970698,0.000118471176969508,38710400
"4700",1992-11-11,"AAPL",1.766465,7.90167681553397e-05,35106400
"4701",1992-11-11,"MSFT",1.989264,8.87557586567129e-05,60748800
"4702",1992-11-12,"AAPL",1.770356,4.85190610530226e-06,26899600
"4703",1992-11-12,"MSFT",1.98396,7.10922377110929e-06,46960000
"4704",1992-11-13,"AAPL",1.750901,0.000120765047320848,21187600
"4705",1992-11-13,"MSFT",1.978655,7.14998207273955e-06,25811200
"4706",1992-11-16,"AAPL",1.785919,0.000399999543092515,16886800
"4707",1992-11-16,"MSFT",1.968046,2.8748073406437e-05,19312000
"4708",1992-11-17,"AAPL",1.719774,0.0013717359677895,42201600
"4709",1992-11-17,"MSFT",1.909694,0.000879105508980263,56649600
"4710",1992-11-18,"AAPL",1.797592,0.00204746917382977,76202000
"4711",1992-11-18,"MSFT",1.952131,0.000493812162406263,33273600
"4712",1992-11-19,"AAPL",1.813156,7.49652840651235e-05,60135600
"4713",1992-11-19,"MSFT",1.994569,0.000472598023128433,46857600
"4714",1992-11-20,"AAPL",1.78981,0.000165788582934218,38872400
"4715",1992-11-20,"MSFT",2.015788,0.000113175310815058,41113600
"4716",1992-11-23,"AAPL",1.766465,0.000170127255521866,38180800
"4717",1992-11-23,"MSFT",1.877866,0.00468141757665862,309884800
"4718",1992-11-24,"AAPL",1.78981,0.000174653656638391,39205600
"4719",1992-11-24,"MSFT",1.941522,0.00114907795405172,145513600
"4720",1992-11-25,"AAPL",1.758683,0.000302454932095185,29335600
"4721",1992-11-25,"MSFT",1.933565,1.67963178308356e-05,53152000
"4722",1992-11-27,"AAPL",1.758683,0,11799200
"4723",1992-11-27,"MSFT",1.946827,4.70435941682702e-05,17593600
"4724",1992-11-30,"AAPL",1.793624,0.000394725814201619,40126800
"4725",1992-11-30,"MSFT",1.976003,0.000224593291100609,35251200
"4726",1992-12-01,"AAPL",1.817019,0.00017013093395332,32536000
"4727",1992-12-01,"MSFT",1.976003,0,33593600
"4728",1992-12-02,"AAPL",1.785825,0.000294729222487097,24444000
"4729",1992-12-02,"MSFT",1.925608,0.000650428705578124,49881600
"4730",1992-12-03,"AAPL",1.793624,1.90721671315628e-05,46897200
"4731",1992-12-03,"MSFT",1.944174,9.29610304484622e-05,26048000
"4732",1992-12-04,"AAPL",1.774128,0.000118148501950278,23945600
"4733",1992-12-04,"MSFT",1.946827,1.86210530847171e-06,23548800
"4734",1992-12-07,"AAPL",1.801422,0.000236681587797438,36055600
"4735",1992-12-07,"MSFT",1.981307,0.00031367491780369,46422400
"4736",1992-12-08,"AAPL",1.81312,4.2168903604815e-05,49159600
"4737",1992-12-08,"MSFT",1.962741,8.78078097554546e-05,26908800
"4738",1992-12-09,"AAPL",1.797523,7.3999544642053e-05,39852400
"4739",1992-12-09,"MSFT",1.952131,2.92216529509733e-05,26048000
"4740",1992-12-10,"AAPL",1.785825,4.23520388112113e-05,35047600
"4741",1992-12-10,"MSFT",1.888475,0.00106331214370369,89296000
"4742",1992-12-11,"AAPL",1.793624,1.90721671315628e-05,30046800
"4743",1992-12-11,"MSFT",1.832776,0.000869905979940726,112934400
"4744",1992-12-14,"AAPL",1.785825,1.89066692914551e-05,27627600
"4745",1992-12-14,"MSFT",1.84869,7.53945457756732e-05,51286400
"4746",1992-12-15,"AAPL",1.758531,0.000233591253716213,45634400
"4747",1992-12-15,"MSFT",1.832776,7.41021013055987e-05,45289600
"4748",1992-12-16,"AAPL",1.71564,0.000594883997620464,56481600
"4749",1992-12-16,"MSFT",1.846037,5.23520595611524e-05,73792000
"4750",1992-12-17,"AAPL",1.774128,0.00116220092121488,58466800
"4751",1992-12-17,"MSFT",1.909694,0.00118908125387108,51859200
"4752",1992-12-18,"AAPL",1.817019,0.000584470294885297,58864400
"4753",1992-12-18,"MSFT",1.909694,0,74387200
"4754",1992-12-21,"AAPL",1.85991,0.000557202949385567,64016400
"4755",1992-12-21,"MSFT",1.920303,3.08618056226678e-05,64928000
"4756",1992-12-22,"AAPL",1.891103,0.000281274545450195,70042000
"4757",1992-12-22,"MSFT",1.861951,0.000923361943668182,56928000
"4758",1992-12-23,"AAPL",1.863809,0.000208307068553103,28084000
"4759",1992-12-23,"MSFT",1.851342,3.24647754584066e-05,59974400
"4760",1992-12-24,"AAPL",1.840414,0.000157559026932856,11491200
"4761",1992-12-24,"MSFT",1.851342,0,32723200
"4762",1992-12-28,"AAPL",1.856011,7.18209404687375e-05,17612000
"4763",1992-12-28,"MSFT",1.856647,8.21102678738499e-06,45731200
"4764",1992-12-29,"AAPL",1.85991,4.41311636163055e-06,29069600
"4765",1992-12-29,"MSFT",1.835428,0.000130614425709115,60035200
"4766",1992-12-30,"AAPL",1.832616,0.000215352796384515,25146800
"4767",1992-12-30,"MSFT",1.822166,5.22087555810134e-05,50860800
"4768",1992-12-31,"AAPL",1.863809,0.000289715240941559,23058000
"4769",1992-12-31,"MSFT",1.811557,3.38979177174355e-05,30851200
"4770",1993-01-04,"AAPL",1.817019,0.000630236107731425,32284000
"4771",1993-01-04,"MSFT",1.806252,8.57564450485489e-06,72646400
"4772",1993-01-05,"AAPL",1.848212,0.00029471032625716,46564000
"4773",1993-01-05,"MSFT",1.835428,0.000260912459467738,71529600
"4774",1993-01-06,"AAPL",1.926196,0.00178035842322235,70350000
"4775",1993-01-06,"MSFT",1.888475,0.000835308595848154,87440000
"4776",1993-01-07,"AAPL",1.902801,0.000147518044163044,68034400
"4777",1993-01-07,"MSFT",1.851342,0.000386631821330147,58748800
"4778",1993-01-08,"AAPL",1.941793,0.000419917797352095,80234000
"4779",1993-01-08,"MSFT",1.84869,2.05198287470772e-06,43977600
"4780",1993-01-11,"AAPL",2.00028,0.00090722044450688,68432000
"4781",1993-01-11,"MSFT",1.891127,0.000526939997922046,58348800
"4782",1993-01-12,"AAPL",1.918397,0.00167573718299432,86539600
"4783",1993-01-12,"MSFT",1.904389,4.91786561157283e-05,85129600
"4784",1993-01-13,"AAPL",1.980784,0.00105757513464036,49910000
"4785",1993-01-13,"MSFT",1.936217,0.000279323432474118,83696000
"4786",1993-01-14,"AAPL",2.027575,0.000558020835680507,91952000
